gender,education,occupation,not_on_time_rate,borrow_duration,borrow_duration_label,distance,price_range,pages_range,season,name
female,high school,business,0.2,16.0,on time,2.6296876160165703,medium,medium,summer,multnomah county library holgate
female,high school,education,0.08333333333333333,10.0,on time,4.187134558230289,high,large,summer,multnomah county library gregory heights
male,others,admin,0.2,9.0,on time,2.340958004487073,medium,very large,summer,multnomah county library
male,college,others,0.25,22.0,on time,6.617399519183355,medium,medium,summer,friends of the multnomah county library
male,college,education,0.15384615384615385,9.0,on time,4.24574366814515,high,medium,summer,multnomah county library hollywood library
female,others,tech,0.07692307692307693,5.0,on time,8.922389159438184,medium,medium,summer,multnomah county library gregory heights
female,others,tech,0.08333333333333333,20.0,on time,0.7350157759987457,high,large,summer,multnomah county library st johns
female,others,sales,0.4,15.0,on time,5.441524250262925,high,very large,summer,multnomah county library central
female,graduate degree,business,0.25,54.0,not on time,6.324004139590331,low,small,summer,multnomah county library midland
female,high school,sales,0.08333333333333333,25.0,on time,0.7048508453154941,high,large,summer,multnomah county library north portland
male,graduate degree,sales,0.2857142857142857,20.0,on time,14.000672830860475,high,large,summer,multnomah county library kenton
female,others,others,0.0,8.0,on time,1.7929455371303409,medium,large,summer,multnomah county library holgate
female,graduate degree,admin,0.375,10.0,on time,4.465770836515221,very high,very large,summer,multnomah county library northwest
female,college,sales,0.1111111111111111,85.0,not on time,6.882738273429857,high,medium,summer,multnomah county library sellwood moreland
male,high school,tech,0.25,15.0,on time,6.954032458143495,medium,medium,summer,multnomah county library st johns
male,college,others,0.25,12.0,on time,6.8722611115057255,low,medium,summer,multnomah county library north portland
male,graduate degree,education,0.4,15.0,on time,4.471961863223456,very high,very large,summer,multnomah county library
male,graduate degree,sales,0.2597402597402597,346.0,not on time,4.55429616301871,medium,medium,summer,multnomah county library hillsdale
female,college,business,0.1111111111111111,16.0,on time,2.38628269593008,high,medium,summer,multnomah county library
female,college,others,0.0,18.0,on time,1.5296945916058624,very high,very large,summer,multnomah county library woodstock
male,graduate degree,sales,0.6666666666666666,266.0,not on time,4.522655469811236,very high,very large,summer,multnomah county library albina
female,high school,admin,0.3333333333333333,22.0,on time,1.7629026671190124,medium,large,summer,multnomah county library midland
male,high school,business,0.14285714285714285,17.0,on time,4.197271941161247,very high,very large,summer,multnomah county library belmont
male,others,education,0.1724137931034483,25.0,on time,5.955135771349479,high,large,summer,multnomah county library central
male,others,admin,0.0,22.0,on time,6.181199848416626,low,medium,summer,multnomah county library hollywood library
female,graduate degree,blue collar,0.5,15.0,on time,2.9433185293807855,very high,large,summer,multnomah county library sellwood moreland
female,college,tech,0.2857142857142857,18.0,on time,0.8404567847058142,medium,medium,summer,friends of the multnomah county library
female,others,education,0.2857142857142857,8.0,on time,0.7107993061801761,very high,very large,summer,multnomah county library gregory heights
female,others,business,0.6666666666666666,19.0,on time,5.401587323034508,very high,very large,summer,multnomah county library albina
female,graduate degree,others,0.3076923076923077,9.0,on time,2.949970452602085,low,small,summer,multnomah county library
female,others,sales,0.14285714285714285,5.0,on time,2.61564937424192,medium,large,summer,multnomah county library gregory heights
male,high school,business,0.2,21.0,on time,3.92981978943283,medium,medium,summer,multnomah county library north portland
male,graduate degree,sales,0.25,6.0,on time,0.733916429626882,medium,medium,summer,multnomah county library st johns
female,high school,others,0.4,11.0,on time,5.657212975252929,very high,very large,summer,multnomah county library belmont
female,college,education,0.5,176.0,not on time,6.654862724355613,medium,small,summer,multnomah county library woodstock
female,college,blue collar,0.25,24.0,on time,2.0874108728617067,low,medium,summer,multnomah county library holgate
male,others,business,0.0,11.0,on time,6.562395397160649,medium,medium,summer,multnomah county library st johns
male,graduate degree,others,0.14285714285714285,16.0,on time,4.780537392947747,very high,very large,summer,multnomah county library kenton
female,high school,admin,0.125,10.0,on time,3.3595198081599924,high,very large,summer,multnomah county library central
female,others,sales,0.2727272727272727,132.0,not on time,4.056383093087365,high,large,summer,multnomah county library hollywood library
female,high school,tech,0.08333333333333333,12.0,on time,3.1208347005355286,high,large,summer,multnomah county library
male,graduate degree,tech,0.25,7.0,on time,2.7453605823328417,very high,very large,summer,multnomah county library gregory heights
male,college,admin,0.36,179.0,not on time,4.3094542657223975,medium,very large,summer,friends of the multnomah county library
female,college,admin,0.0,16.0,on time,0.7350157759987457,high,medium,summer,multnomah county library st johns
female,graduate degree,tech,0.4,19.0,on time,1.873921215228326,high,large,summer,multnomah county library capitol hill
male,others,blue collar,0.125,22.0,on time,4.258266396761176,medium,medium,summer,multnomah county library kenton
female,college,blue collar,0.14285714285714285,26.0,on time,3.148127202867238,very high,very large,summer,multnomah county library midland
female,high school,education,0.25,26.0,on time,3.123004245158156,medium,medium,summer,multnomah county library
female,others,sales,0.18181818181818182,24.0,on time,6.51145929093205,medium,medium,summer,multnomah county library
male,high school,others,0.18181818181818182,11.0,on time,6.196527165892457,medium,medium,summer,multnomah county library north portland
female,high school,education,0.14285714285714285,9.0,on time,1.475121167574619,medium,very large,summer,multnomah county library midland
unknown,others,others,0.0,20.0,on time,0.7534221788141401,very high,very large,summer,multnomah county library sellwood moreland
female,college,others,0.18181818181818182,16.0,on time,0.6648927886923508,high,large,summer,multnomah county library
male,high school,tech,0.3333333333333333,5.0,on time,6.14706292230957,high,medium,summer,multnomah county library midland
female,college,education,0.42857142857142855,26.0,on time,6.810931005468962,medium,medium,summer,multnomah county library albina
female,college,blue collar,0.2,27.0,on time,1.5191731253944265,medium,large,summer,friends of the multnomah county library
male,graduate degree,education,0.23529411764705882,7.0,on time,1.4106747477958677,medium,small,summer,multnomah county library midland
male,graduate degree,sales,0.3333333333333333,204.0,not on time,8.802184318369617,medium,medium,summer,multnomah county library capitol hill
female,others,education,0.16666666666666666,24.0,on time,6.820570676433595,medium,medium,summer,multnomah county library capitol hill
male,high school,blue collar,0.2857142857142857,23.0,on time,1.9360728513131131,medium,medium,summer,multnomah county library
male,high school,education,0.14285714285714285,10.0,on time,0.9096540393117495,very high,very large,summer,multnomah county library woodstock
male,others,others,0.18181818181818182,16.0,on time,3.2193184548354044,high,medium,summer,multnomah county library holgate
male,others,admin,0.1,6.0,on time,0.8185311662995023,medium,large,summer,multnomah county library northwest
female,graduate degree,tech,0.16666666666666666,14.0,on time,0.7332423454983591,medium,medium,summer,multnomah county library midland
male,high school,tech,0.25,25.0,on time,0.7044093650559647,low,medium,summer,multnomah county library st johns
male,others,blue collar,0.23076923076923078,74.0,not on time,6.2904559476859125,medium,medium,summer,multnomah county library northwest
female,college,others,0.2,27.0,on time,7.366766130852616,medium,medium,summer,friends of the multnomah county library
female,others,sales,0.18181818181818182,5.0,on time,6.53191568333895,medium,medium,summer,multnomah county library woodstock
female,others,sales,0.5,14.0,on time,15.689430586957915,very high,very large,summer,multnomah county library holgate
male,high school,blue collar,0.2,21.0,on time,2.1985515516517986,medium,medium,summer,multnomah county library kenton
female,graduate degree,education,0.45454545454545453,21.0,on time,3.399548950084387,very high,very large,summer,multnomah county library sellwood moreland
male,college,blue collar,0.5,18.0,on time,1.1388103436513817,high,very large,summer,multnomah county library central
male,graduate degree,education,0.07692307692307693,15.0,on time,5.474875144992389,low,small,summer,multnomah county library hillsdale
male,high school,sales,0.2,14.0,on time,6.8722611115057255,very high,very large,summer,multnomah county library north portland
male,high school,tech,0.16666666666666666,13.0,on time,0.7792634018817662,very high,very large,summer,multnomah county library north portland
female,graduate degree,sales,0.0,12.0,on time,4.1842668821806805,very high,large,summer,multnomah county library holgate
male,graduate degree,sales,0.375,153.0,not on time,4.187134558230289,medium,large,summer,multnomah county library gregory heights
female,graduate degree,tech,0.25,27.0,on time,3.9429228380571972,high,large,summer,multnomah county library st johns
male,college,admin,0.08333333333333333,20.0,on time,5.7135653819712635,medium,medium,summer,multnomah county library hillsdale
male,graduate degree,others,0.15384615384615385,27.0,on time,3.6984119820726837,low,medium,summer,friends of the multnomah county library
unknown,high school,admin,0.5625,169.0,not on time,4.659245507595468,very high,very large,summer,multnomah county library holgate
female,high school,admin,0.3333333333333333,53.0,not on time,6.25066852211522,medium,medium,summer,multnomah county library hollywood library
female,others,admin,0.2,12.0,on time,4.909381020241655,medium,medium,summer,multnomah county library albina
male,others,business,0.4,7.0,on time,2.435485642804379,medium,medium,summer,multnomah county library
male,graduate degree,business,0.1111111111111111,25.0,on time,0.8235597909825199,high,medium,summer,multnomah county library central
male,college,blue collar,0.08333333333333333,25.0,on time,2.5942724591264517,medium,medium,summer,multnomah county library
female,graduate degree,business,0.0,25.0,on time,2.8293576113627026,medium,medium,summer,multnomah county library gregory heights
female,graduate degree,admin,0.125,119.0,not on time,14.797333864289625,medium,medium,summer,multnomah county library capitol hill
female,graduate degree,tech,0.16666666666666666,185.0,not on time,2.3792406529133987,low,small,summer,multnomah county library kenton
male,others,education,0.2,26.0,on time,6.711573504863653,medium,very large,summer,multnomah county library belmont
male,high school,tech,0.1,165.0,not on time,6.625403954420601,medium,large,summer,multnomah county library north portland
male,graduate degree,others,0.0,14.0,on time,0.5390564618181345,medium,medium,summer,friends of the multnomah county library
female,high school,blue collar,0.4166666666666667,15.0,on time,2.317541320184283,very high,very large,summer,multnomah county library kenton
unknown,others,others,0.16666666666666666,11.0,on time,2.9859968587664683,medium,medium,summer,friends of the multnomah county library
male,graduate degree,business,0.2597402597402597,29.0,not on time,6.005241566663568,very high,large,summer,multnomah county library midland
male,high school,tech,0.08333333333333333,101.0,not on time,6.772226649121585,high,large,summer,multnomah county library hillsdale
male,college,admin,0.1875,13.0,on time,3.1909820020389392,very high,medium,summer,multnomah county library albina
male,graduate degree,tech,0.0,23.0,on time,3.6438001703310845,high,medium,summer,multnomah county library albina
female,graduate degree,tech,0.4,138.0,not on time,15.689430586957915,very high,large,summer,multnomah county library holgate
male,college,business,0.25,24.0,on time,7.092383979092186,high,very large,summer,multnomah county library belmont
male,graduate degree,business,0.1111111111111111,10.0,on time,5.7371324759572335,medium,medium,summer,multnomah county library belmont
male,high school,tech,0.0,5.0,on time,1.4213472321771532,high,medium,summer,multnomah county library woodstock
male,college,education,0.375,25.0,on time,2.909666654693696,high,large,summer,multnomah county library kenton
female,graduate degree,admin,0.42857142857142855,14.0,on time,8.599844081635924,very high,large,summer,multnomah county library st johns
male,college,tech,0.125,23.0,on time,4.740931721420149,high,very large,summer,multnomah county library midland
female,others,sales,0.36,196.0,not on time,6.284895372822686,medium,very large,summer,multnomah county library
female,others,tech,0.23529411764705882,52.0,not on time,2.0223006924355307,medium,medium,summer,multnomah county library albina
male,graduate degree,tech,0.23076923076923078,7.0,on time,5.621602935412486,high,large,summer,friends of the multnomah county library
male,college,blue collar,0.0,15.0,on time,4.036713752100907,medium,small,summer,multnomah county library sellwood moreland
male,others,business,0.1111111111111111,12.0,on time,7.164288276109354,high,medium,summer,multnomah county library kenton
male,graduate degree,others,0.16666666666666666,6.0,on time,2.21345557479047,medium,large,summer,multnomah county library holgate
female,high school,admin,0.25,11.0,on time,15.76295279440316,medium,medium,summer,multnomah county library sellwood moreland
female,others,education,0.375,21.0,on time,3.8555156512768445,high,large,summer,multnomah county library northwest
male,college,education,0.0,7.0,on time,4.190552079481939,medium,medium,summer,multnomah county library albina
male,graduate degree,business,0.16666666666666666,13.0,on time,5.730105468697744,very high,very large,summer,multnomah county library capitol hill
male,graduate degree,education,0.15384615384615385,12.0,on time,4.4850113825059355,high,medium,summer,multnomah county library
female,college,others,0.1724137931034483,8.0,on time,0.8657558215720443,high,large,summer,multnomah county library gregory heights
female,graduate degree,admin,0.08333333333333333,6.0,on time,3.82927187057961,high,large,summer,multnomah county library hillsdale
male,graduate degree,education,0.0,23.0,on time,1.5561039041320472,medium,large,summer,multnomah county library gregory heights
female,high school,education,0.0,22.0,on time,4.453612948891048,medium,medium,summer,multnomah county library albina
male,graduate degree,education,0.125,15.0,on time,7.044126886030243,high,large,summer,multnomah county library
female,high school,tech,0.16666666666666666,173.0,not on time,6.511411937686637,very high,very large,summer,multnomah county library hollywood library
male,graduate degree,admin,0.07692307692307693,13.0,on time,3.2683815540911074,low,small,summer,multnomah county library belmont
male,high school,sales,0.07692307692307693,11.0,on time,6.344289139493234,medium,small,summer,multnomah county library st johns
male,others,admin,0.3,116.0,not on time,0.4965639805674435,low,large,summer,friends of the multnomah county library
male,high school,education,0.1111111111111111,11.0,on time,1.991429563818278,medium,medium,summer,multnomah county library midland
male,others,tech,0.2,24.0,on time,0.4228844642695951,medium,medium,summer,friends of the multnomah county library
female,graduate degree,sales,0.15384615384615385,218.0,not on time,6.56520629906811,low,medium,summer,multnomah county library
male,college,others,0.125,70.0,not on time,15.123512554292812,high,very large,summer,multnomah county library woodstock
male,high school,sales,0.5714285714285714,25.0,on time,3.504675950616003,very high,medium,summer,multnomah county library belmont
male,graduate degree,admin,0.07692307692307693,9.0,on time,0.6806013068581952,medium,small,summer,multnomah county library sellwood moreland
female,graduate degree,others,0.25,18.0,on time,3.446420157678013,medium,large,summer,multnomah county library albina
female,high school,business,0.0,16.0,on time,12.49280663712493,high,medium,summer,multnomah county library sellwood moreland
unknown,graduate degree,blue collar,0.16666666666666666,22.0,on time,3.743155346160385,high,medium,summer,multnomah county library north portland
female,high school,admin,0.0,24.0,on time,3.8113335081262183,medium,medium,summer,multnomah county library holgate
female,high school,admin,0.375,12.0,on time,3.90067892866145,very high,very large,summer,multnomah county library albina
male,college,tech,0.1111111111111111,15.0,on time,4.087829244509732,low,small,summer,multnomah county library belmont
female,others,sales,0.08333333333333333,5.0,on time,5.83718440765399,high,large,summer,multnomah county library northwest
male,college,business,0.2597402597402597,139.0,not on time,8.199329624416071,very high,very large,summer,multnomah county library holgate
female,graduate degree,sales,0.3,14.0,on time,0.9240159731817882,high,medium,summer,multnomah county library capitol hill
female,others,education,0.25,86.0,not on time,9.11963278500642,medium,small,summer,multnomah county library central
male,college,business,0.2597402597402597,22.0,on time,3.518589406511549,medium,medium,summer,multnomah county library woodstock
male,others,tech,0.0,9.0,on time,2.440362499694813,medium,medium,summer,friends of the multnomah county library
male,high school,tech,0.08333333333333333,17.0,on time,3.3351527709771696,high,large,summer,multnomah county library sellwood moreland
male,others,sales,0.3,9.0,on time,1.8219073800707069,high,medium,summer,multnomah county library sellwood moreland
male,graduate degree,admin,0.2597402597402597,6.0,on time,2.769324016109077,very high,very large,summer,multnomah county library sellwood moreland
male,college,blue collar,0.23076923076923078,4.0,on time,7.465350277950664,high,large,summer,multnomah county library st johns
male,others,blue collar,0.08333333333333333,14.0,on time,6.864293696071782,medium,medium,summer,multnomah county library gregory heights
male,high school,education,0.2857142857142857,25.0,on time,11.176231794000437,medium,large,summer,multnomah county library northwest
male,others,admin,0.4444444444444444,24.0,on time,5.8045807812289425,very high,large,summer,multnomah county library northwest
female,others,business,0.2,15.0,on time,7.24416337478212,medium,very large,summer,multnomah county library st johns
male,high school,sales,0.375,25.0,on time,0.7627411265873258,medium,large,summer,multnomah county library
male,college,sales,0.15384615384615385,82.0,not on time,6.699332938313598,high,medium,summer,multnomah county library
male,college,sales,0.25,5.0,on time,6.68699709437239,high,medium,summer,multnomah county library
male,high school,education,0.07692307692307693,16.0,on time,6.84282971590905,low,small,summer,multnomah county library kenton
female,others,admin,0.5454545454545454,26.0,on time,1.5085891730459453,very high,very large,summer,multnomah county library gregory heights
female,high school,admin,0.2,104.0,not on time,7.8482799372245164,medium,very large,summer,multnomah county library capitol hill
male,high school,tech,0.3076923076923077,21.0,on time,4.524091369771169,low,small,summer,multnomah county library midland
male,graduate degree,education,0.375,24.0,on time,5.423964964916178,medium,large,summer,multnomah county library north portland
male,high school,education,0.16666666666666666,19.0,on time,3.5409836199749867,low,small,summer,multnomah county library midland
female,high school,others,0.1111111111111111,16.0,on time,3.326037058058128,medium,medium,summer,multnomah county library kenton
male,high school,business,0.42857142857142855,130.0,not on time,7.288423040167916,high,large,summer,friends of the multnomah county library
male,graduate degree,others,0.0,23.0,on time,12.936721560938608,low,medium,summer,friends of the multnomah county library
male,college,business,0.25,156.0,not on time,2.3609843218289988,high,very large,summer,multnomah county library holgate
male,graduate degree,business,0.0,23.0,on time,3.1535542242532983,medium,medium,summer,multnomah county library
male,others,sales,0.1111111111111111,15.0,on time,0.6683820953801032,medium,medium,summer,multnomah county library holgate
male,high school,admin,0.0,18.0,on time,0.6398195171876753,medium,medium,summer,multnomah county library central
male,college,tech,0.2222222222222222,50.0,not on time,9.714093248556127,high,large,summer,multnomah county library st johns
female,high school,tech,0.125,8.0,on time,5.946827450449947,high,very large,summer,multnomah county library st johns
male,others,sales,0.0,9.0,on time,6.406244606889154,medium,medium,summer,multnomah county library central
female,graduate degree,education,0.3333333333333333,11.0,on time,4.555413327907754,very high,large,summer,multnomah county library gregory heights
male,college,admin,0.5,135.0,not on time,0.5363860434680153,medium,small,summer,friends of the multnomah county library
male,high school,business,0.25,49.0,not on time,1.7703583163308094,high,very large,summer,multnomah county library hollywood library
male,college,business,0.18181818181818182,21.0,on time,7.416376203105273,medium,medium,summer,multnomah county library
male,college,others,0.23529411764705882,15.0,on time,1.3874690877340925,medium,medium,summer,multnomah county library
female,college,tech,0.3076923076923077,22.0,on time,3.8943249627413126,very high,medium,summer,multnomah county library
male,college,sales,0.18181818181818182,8.0,on time,3.380060339204462,very high,large,summer,multnomah county library
female,graduate degree,admin,0.23529411764705882,55.0,not on time,5.077402800749495,medium,medium,summer,multnomah county library hollywood library
male,others,business,0.0,6.0,on time,5.799671738007859,very high,medium,summer,multnomah county library gregory heights
female,graduate degree,education,0.06666666666666667,5.0,on time,3.6901884799492004,low,small,summer,multnomah county library kenton
female,high school,admin,0.2857142857142857,14.0,on time,2.470411427187664,medium,medium,summer,friends of the multnomah county library
male,graduate degree,education,0.0,20.0,on time,1.4086958294427672,medium,medium,summer,multnomah county library kenton
male,high school,tech,0.25,21.0,on time,7.448151418681068,low,medium,summer,multnomah county library kenton
male,high school,admin,0.3333333333333333,126.0,not on time,0.44007162579199083,very high,large,summer,multnomah county library hillsdale
female,graduate degree,business,0.25,22.0,on time,2.1058974636288923,very high,medium,summer,multnomah county library north portland
male,high school,tech,0.4,122.0,not on time,11.754474622814788,very high,very large,summer,multnomah county library
male,graduate degree,education,0.16666666666666666,6.0,on time,4.259632949797962,high,large,summer,multnomah county library woodstock
male,graduate degree,admin,0.09090909090909091,14.0,on time,3.499110928311397,very high,very large,summer,multnomah county library albina
male,graduate degree,education,0.14285714285714285,9.0,on time,1.490139647325234,medium,large,summer,multnomah county library midland
female,others,education,0.0,7.0,on time,1.4896731209065797,very high,large,summer,friends of the multnomah county library
female,others,business,0.42857142857142855,32.0,not on time,7.665621148781477,very high,large,summer,multnomah county library sellwood moreland
male,college,business,0.1875,7.0,on time,2.41288312617657,very high,medium,summer,multnomah county library north portland
female,graduate degree,admin,0.0,25.0,on time,2.1095062682735017,very high,medium,summer,multnomah county library holgate
male,high school,education,0.25,21.0,on time,0.6841522510515191,very high,medium,summer,multnomah county library hillsdale
male,graduate degree,blue collar,0.16666666666666666,7.0,on time,0.6584029539426305,medium,large,summer,multnomah county library gregory heights
female,college,blue collar,0.0,16.0,on time,4.275043978952814,medium,medium,summer,multnomah county library belmont
female,high school,tech,0.0,7.0,on time,19.06200388133083,medium,small,summer,multnomah county library north portland
male,others,blue collar,0.14285714285714285,18.0,on time,2.1079118739387024,very high,very large,summer,multnomah county library hollywood library
male,high school,tech,0.0,22.0,on time,0.7860726063994025,medium,medium,summer,multnomah county library hollywood library
female,college,others,0.3076923076923077,24.0,on time,6.266560606184848,medium,very large,summer,multnomah county library midland
male,others,business,0.2857142857142857,150.0,not on time,11.769227281390966,very high,very large,summer,multnomah county library st johns
male,graduate degree,blue collar,0.3333333333333333,12.0,on time,2.2593377201781277,low,small,summer,multnomah county library capitol hill
female,others,tech,0.5714285714285714,6.0,on time,1.336427013309451,very high,medium,summer,multnomah county library belmont
female,others,sales,0.36,23.0,on time,1.5397748763261625,high,very large,summer,multnomah county library woodstock
male,college,blue collar,0.25,16.0,on time,3.892270900593695,high,medium,summer,multnomah county library north portland
female,graduate degree,business,0.25,22.0,on time,4.105489124501808,high,medium,summer,multnomah county library midland
male,high school,education,0.14285714285714285,9.0,on time,3.2045807575022334,medium,medium,summer,multnomah county library north portland
female,others,business,0.25,24.0,on time,6.023320714090202,medium,large,summer,multnomah county library
male,college,admin,0.125,11.0,on time,2.9728759359563646,high,very large,summer,multnomah county library sellwood moreland
female,others,sales,0.2597402597402597,120.0,not on time,4.381138186266481,medium,medium,summer,multnomah county library sellwood moreland
female,graduate degree,business,0.07692307692307693,9.0,on time,2.1649592164920057,medium,small,summer,multnomah county library woodstock
female,high school,business,0.0,21.0,on time,1.5834477173331454,medium,small,autumn,multnomah county library hollywood library
male,others,business,0.2597402597402597,67.0,not on time,3.2838641524919767,high,very large,autumn,multnomah county library kenton
male,college,tech,0.4,182.0,not on time,6.399127330759163,high,very large,autumn,multnomah county library midland
female,high school,sales,0.16666666666666666,14.0,on time,2.3348882906609694,high,very large,autumn,multnomah county library albina
male,high school,admin,0.3,7.0,on time,0.5853253229785477,medium,medium,autumn,multnomah county library north portland
male,graduate degree,sales,0.15384615384615385,23.0,on time,10.534935237270702,high,medium,autumn,multnomah county library albina
female,graduate degree,admin,0.0,11.0,on time,2.1806321214067554,medium,medium,autumn,multnomah county library woodstock
male,high school,admin,0.18181818181818182,11.0,on time,2.567237873515171,medium,medium,autumn,multnomah county library hillsdale
male,graduate degree,tech,0.45454545454545453,5.0,on time,4.340473758120201,very high,very large,autumn,multnomah county library holgate
female,high school,sales,0.23076923076923078,22.0,on time,2.51178277127594,medium,medium,autumn,friends of the multnomah county library
male,others,tech,0.4,20.0,on time,2.444818959010338,high,very large,autumn,multnomah county library hillsdale
female,graduate degree,tech,0.3333333333333333,18.0,on time,2.80340282526408,high,very large,autumn,multnomah county library hollywood library
male,college,admin,0.25,15.0,on time,7.054585349837783,low,small,autumn,multnomah county library holgate
male,college,admin,0.2857142857142857,11.0,on time,4.168415859045454,very high,very large,autumn,multnomah county library holgate
male,college,admin,0.0,15.0,on time,6.784870519053805,very high,large,autumn,multnomah county library northwest
female,graduate degree,others,0.2597402597402597,25.0,on time,6.374903899177537,medium,medium,autumn,multnomah county library kenton
male,graduate degree,admin,0.2,5.0,on time,6.031402741458423,very high,very large,autumn,multnomah county library hollywood library
male,college,business,0.16666666666666666,27.0,on time,6.622476958693616,high,large,autumn,multnomah county library
male,college,education,0.45454545454545453,6.0,on time,3.0224460344365256,medium,small,autumn,multnomah county library hollywood library
male,others,tech,0.0,24.0,on time,1.285760164364031,very high,very large,autumn,multnomah county library central
female,others,tech,0.4,234.0,not on time,2.1234344357451955,very high,large,autumn,multnomah county library north portland
female,high school,blue collar,0.125,17.0,on time,5.032429343251541,medium,large,autumn,multnomah county library holgate
male,college,admin,0.14285714285714285,27.0,on time,2.960889656218664,very high,very large,autumn,multnomah county library north portland
female,others,sales,0.1111111111111111,57.0,not on time,5.510808836915817,very high,very large,autumn,multnomah county library northwest
unknown,graduate degree,sales,0.1724137931034483,20.0,on time,3.1219249617673266,very high,very large,autumn,multnomah county library central
male,college,admin,0.4444444444444444,16.0,on time,2.853956420463901,very high,large,autumn,multnomah county library gregory heights
male,others,others,0.3333333333333333,15.0,on time,2.8030393538051612,high,very large,autumn,multnomah county library albina
male,high school,business,0.25,115.0,not on time,8.674913071134732,medium,large,autumn,multnomah county library st johns
male,high school,blue collar,0.06666666666666667,23.0,on time,2.2108145519991265,low,small,autumn,multnomah county library northwest
female,college,tech,0.3333333333333333,18.0,on time,6.617020805455734,very high,large,autumn,multnomah county library
female,college,tech,0.15384615384615385,23.0,on time,3.9429228380571972,high,medium,autumn,multnomah county library st johns
female,graduate degree,education,0.18181818181818182,26.0,on time,7.534861980805545,medium,medium,autumn,multnomah county library holgate
female,others,others,0.4,161.0,not on time,4.8807567397856895,high,very large,autumn,multnomah county library kenton
female,graduate degree,admin,0.2597402597402597,14.0,on time,9.137532938458254,medium,medium,autumn,multnomah county library capitol hill
male,high school,tech,0.14285714285714285,6.0,on time,4.163586304729346,medium,medium,autumn,multnomah county library albina
male,college,admin,0.2,243.0,not on time,6.161257199243102,medium,medium,autumn,multnomah county library
male,high school,tech,0.4444444444444444,142.0,not on time,14.03325675462963,very high,large,autumn,multnomah county library
male,graduate degree,education,0.5454545454545454,74.0,not on time,13.872986316978485,very high,very large,autumn,multnomah county library st johns
male,graduate degree,business,0.25,19.0,on time,2.4253434997867385,high,very large,autumn,multnomah county library north portland
male,high school,admin,0.1111111111111111,317.0,not on time,5.330380168772139,medium,medium,autumn,multnomah county library gregory heights
male,others,tech,0.1111111111111111,22.0,on time,2.608146076672863,low,small,autumn,multnomah county library gregory heights
male,others,tech,0.375,151.0,not on time,7.211841683419343,medium,large,autumn,multnomah county library holgate
female,others,tech,0.07692307692307693,22.0,on time,4.212547951443027,medium,small,autumn,multnomah county library
male,high school,tech,0.0,26.0,on time,4.116858310079391,very high,very large,autumn,multnomah county library hollywood library
female,others,blue collar,0.4,11.0,on time,1.4593995236999187,very high,very large,autumn,multnomah county library kenton
female,college,others,0.3333333333333333,8.0,on time,8.374589622565448,medium,medium,autumn,multnomah county library northwest
female,graduate degree,admin,0.25,20.0,on time,3.0620928882355116,medium,medium,autumn,multnomah county library north portland
female,high school,business,0.16666666666666666,6.0,on time,0.5015404026087609,high,medium,autumn,multnomah county library
female,high school,tech,0.2597402597402597,16.0,on time,1.7222917630562644,high,very large,autumn,multnomah county library st johns
female,graduate degree,education,0.1724137931034483,6.0,on time,2.902579058042114,low,small,autumn,multnomah county library albina
male,high school,tech,0.2,13.0,on time,2.0554607255022344,medium,medium,autumn,multnomah county library hollywood library
female,high school,business,0.15384615384615385,24.0,on time,0.801103284332247,medium,very large,autumn,multnomah county library
female,college,business,0.058823529411764705,9.0,on time,6.573649676871951,medium,large,autumn,multnomah county library central
female,high school,business,0.5,8.0,on time,3.2696822466974647,medium,medium,autumn,multnomah county library sellwood moreland
female,high school,sales,0.23076923076923078,18.0,on time,3.7417572319702272,high,large,autumn,multnomah county library albina
female,college,blue collar,0.07692307692307693,7.0,on time,2.3627414920922987,low,small,autumn,friends of the multnomah county library
female,high school,others,0.36363636363636365,16.0,on time,2.7239394400010504,low,small,autumn,multnomah county library north portland
male,others,business,0.36,27.0,on time,2.2038838195435866,high,very large,autumn,multnomah county library
female,others,education,0.25,8.0,on time,4.6966677120257545,medium,medium,autumn,multnomah county library
male,high school,blue collar,0.2597402597402597,24.0,on time,6.174140321737937,medium,medium,autumn,multnomah county library albina
female,high school,admin,0.08333333333333333,16.0,on time,3.248735434446044,high,large,autumn,multnomah county library central
male,high school,admin,0.15384615384615385,18.0,on time,7.598364079234791,low,medium,autumn,multnomah county library albina
male,others,education,0.2,244.0,not on time,2.6004531808884095,very high,very large,autumn,multnomah county library
male,college,admin,0.15384615384615385,127.0,not on time,10.727230986289548,medium,very large,autumn,multnomah county library albina
male,graduate degree,tech,0.16666666666666666,22.0,on time,4.734908548050605,low,small,autumn,multnomah county library st johns
male,high school,others,0.14285714285714285,24.0,on time,4.456975153721429,medium,medium,autumn,friends of the multnomah county library
female,high school,others,0.5625,117.0,not on time,4.916502903234508,very high,medium,autumn,multnomah county library albina
male,high school,admin,0.2,17.0,on time,6.966104894177481,very high,very large,autumn,multnomah county library holgate
male,college,tech,0.25,15.0,on time,1.7195888415831277,low,medium,autumn,multnomah county library
male,high school,education,0.2,5.0,on time,6.66513795651646,very high,medium,autumn,multnomah county library belmont
male,graduate degree,tech,0.058823529411764705,109.0,not on time,11.549920046095158,medium,large,autumn,multnomah county library hillsdale
male,others,business,0.4,14.0,on time,1.1190986607064808,very high,large,autumn,multnomah county library gregory heights
female,high school,business,0.2727272727272727,20.0,on time,6.026839805850081,high,large,autumn,multnomah county library northwest
